,FAM,live_basal_area,LAI_sum,LAI_win,aspect_mean,aspect_std,canopy_height,CWD,elevation_mean,elevation_std,forest_cover,ppt_sum,ppt_win,tmax_sum,tmax_win,tmean_sum,tmean_win,vpdmax_sum,vpdmax_win,EVP_sum,PEVAP_sum,EVP_win,PEVAP_win,vsm_sum,vsm_win,location,silt_fraction,sand_fraction,twi
955,0.00659691541852,20.8461698999,2.2051216545,1.32616788321,167.046721893,99.1328216112,27.04,739.438585366,888.673333333,316.019169531,0.76,5.25,435.0,32.0185185185,11.0740740741,23.2314814815,6.4537037037,40.3351449275,8.17307692308,23.3259166667,1030.8485,70.94275,232.90775,0.14585,0.20861,269,40.0,42.0,324
956,0.00202982018331,18.4667676477,1.90962287105,1.38118004866,167.046721893,99.1328216112,27.04,843.196042553,888.673333333,316.019169531,0.76,21.3611111111,100.194444444,30.3240740741,13.75,22.1759259259,8.46296296296,35.7176932367,10.8990740741,36.30475,978.7235,83.299,247.38425,0.119837704918,0.169773684211,269,40.0,42.0,324
957,0.0164415431303,18.8153801421,1.88231143552,1.3950243309,167.046721893,99.1328216112,27.04,982.598258065,888.673333333,316.019169531,0.76,36.9722222222,369.833333333,31.9444444444,14.3703703704,23.4074074074,9.34259259259,39.9565217391,11.4969135802,21.07625,1022.83525,70.7195,268.617,0.124,0.178160714286,269,40.0,42.0,324
958,0.0249667862461,19.2615441678,1.79895377129,1.35136253041,167.046721893,99.1328216112,27.04,844.702157895,888.673333333,316.019169531,0.76,36.4444444444,187.25,30.8425925926,16.6666666667,22.7037037037,11.4722222222,36.9012681159,12.7583333333,34.522,983.27125,100.02325,257.92075,0.124975806452,0.172746551724,269,40.0,42.0,324
959,0.0010426050607,16.4839918747,1.39931972789,1.28117103984,211.513816651,101.901532518,22.32,709.0763,743.333333333,232.445773844,0.56,10.3333333333,361.25,34.1018518519,13.9444444444,25.1018518519,8.66666666667,46.2403381643,10.6191358025,144.71125,931.1905,54.657,202.62825,0.10745942029,0.145942105263,271,39.0,43.0,527
961,0.00198094955464,17.1784749852,1.56767492711,1.12388241011,211.513816651,101.901532518,22.32,474.831466667,743.333333333,232.445773844,0.56,0.805555555556,423.194444444,33.2407407407,12.6018518519,24.8425925926,7.67592592593,41.3526570048,8.78240740741,213.881,802.80025,44.647,145.9525,0.112995454545,0.161176,271,39.0,43.0,527
962,0.000104260498484,21.1365597936,1.36495383868,1.15057094266,211.513816651,101.901532518,22.32,677.60373913,743.333333333,232.445773844,0.56,0.333333333333,391.472222222,34.537037037,13.4444444444,25.6111111111,8.26851851852,47.1298309179,9.64713064713,113.20325,941.175,48.1645,209.199,0.117678947368,0.181321428571,271,39.0,43.0,527
963,0.00229373101216,20.0902409247,1.2586856171,1.10491982507,211.513816651,101.901532518,22.32,749.3525,743.333333333,232.445773844,0.56,20.0,119.166666667,32.3796296296,15.3333333333,24.3796296296,9.30555555556,40.5344202899,12.3564814815,137.6925,860.64675,47.41575,197.45325,0.111518032787,0.151135,271,39.0,43.0,527
964,0.00302355449396,15.7541089185,1.22114917396,1.02244897959,211.513816651,101.901532518,22.32,869.068782609,743.333333333,232.445773844,0.56,59.8611111111,437.194444444,33.2962962963,15.8981481481,25.4907407407,10.6851851852,42.7690217391,12.4938271605,103.985,917.2955,56.4115,266.537,0.109360655738,0.157365116279,271,39.0,43.0,527
965,0.00677693271247,12.7816596396,1.22661564626,1.21086005831,211.513816651,101.901532518,22.32,878.324566667,743.333333333,232.445773844,0.56,19.3333333333,108.027777778,32.6481481481,17.962962963,24.8333333333,12.4537037037,41.3218599034,13.6570987654,106.552,898.15625,61.18875,261.19125,0.116433333333,0.178202083333,271,39.0,43.0,527
966,0.0205115157323,34.2712149513,2.41103406326,1.36462287105,208.287274426,100.229837925,27.72,534.865829268,1663.61444444,349.641335613,1.0,18.4166666667,635.472222222,27.1296296296,8.16666666667,19.1388888889,3.07407407407,30.0051328502,7.1200617284,220.66475,812.837,54.776,147.2455,0.154321917808,0.185048214286,272,23.0,67.0,287
967,0.0822511815632,34.1187175478,2.45260340633,0.839476885645,208.287274426,100.229837925,27.72,457.427674419,1663.61444444,349.641335613,1.0,34.6944444444,700.583333333,25.6851851852,7.12037037037,18.6666666667,2.62037037037,26.1367753623,5.33487654321,233.0925,717.568,51.081,120.133,0.158786666667,0.188564705882,272,23.0,67.0,287
968,0.0072815882951,34.0573125483,2.48796836983,1.07841849148,208.287274426,100.229837925,27.72,407.629295455,1663.61444444,349.641335613,1.0,3.58333333333,686.805555556,26.212962963,7.0,18.7407407407,2.16666666667,26.509057971,6.14382716049,248.603,709.50125,46.87075,116.276,0.149684931507,0.183717857143,272,23.0,67.0,287
969,0.0286135642364,33.6285224992,2.53847931873,1.64156934307,208.287274426,100.229837925,27.72,610.9985,1663.61444444,349.641335613,1.0,0.5,633.694444444,27.537037037,7.75,19.7962962963,2.74074074074,30.7487922705,6.81562881563,148.20125,816.86775,51.1005,173.996,0.15093559322,0.181166666667,272,23.0,67.0,287
970,0.018460363777,33.6285224992,2.37409975669,1.32110705596,208.287274426,100.229837925,27.72,608.88775,1663.61444444,349.641335613,1.0,37.1944444444,184.888888889,25.4351851852,9.76851851852,18.5740740741,3.97222222222,26.1660628019,8.68024691358,159.228,722.59275,60.61825,151.62125,0.143064516129,0.175085,272,23.0,67.0,287
971,0.0628677953947,33.4649049966,2.52570559611,1.93063260341,208.287274426,100.229837925,27.72,737.313840909,1663.61444444,349.641335613,1.0,69.25,641.833333333,26.462962963,9.97222222222,19.6666666667,5.22222222222,27.5697463768,8.21944444444,118.266,750.3675,63.03575,244.9625,0.137519354839,0.189738636364,272,23.0,67.0,287
972,0.051176231924,34.0136241251,2.50974452555,2.01407542579,208.287274426,100.229837925,27.72,720.823121212,1663.61444444,349.641335613,1.0,53.2222222222,204.527777778,25.6851851852,12.3703703704,18.9259259259,7.27777777778,26.375,9.74907407407,93.029,768.0715,85.2375,258.312,0.148413333333,0.190879545455,272,23.0,67.0,287
973,0.0110762190303,33.4307890261,2.26994655005,0.949088921283,164.97701855,92.0858346803,26.2,561.42725,1798.51333333,258.644854836,1.0,17.6111111111,565.972222222,26.9907407407,7.08333333333,17.8240740741,1.31481481481,30.4532004831,6.32222222222,206.027,775.5135,54.9885,136.25375,0.173038888889,0.184438,273,23.0,69.0,470
974,0.0898404411234,33.4307890261,2.33958940719,0.590877065112,164.97701855,92.0858346803,26.2,488.644708333,1798.51333333,258.644854836,1.0,22.1944444444,645.694444444,25.3981481481,6.68518518519,16.9722222222,1.5,26.259057971,5.31419753086,236.9445,688.22375,53.4695,113.68025,0.173932432432,0.189579166667,273,23.0,69.0,470
975,0.015896424788,33.4307890261,2.44143586006,0.689261418853,164.97701855,92.0858346803,26.2,424.157125,1798.51333333,258.644854836,1.0,3.16666666667,614.388888889,25.8518518519,5.7962962963,17.2592592593,0.388888888889,26.8626207729,5.38765432099,265.9775,681.7675,48.554,108.3575,0.170944594595,0.189226666667,273,23.0,69.0,470
976,0.0161015396015,33.4307890261,2.49013605442,1.24569970845,164.97701855,92.0858346803,26.2,626.078791667,1798.51333333,258.644854836,1.0,0.722222222222,568.694444444,27.1481481481,6.93518518519,17.75,1.25,30.8393719807,6.42216117216,144.605,784.50475,43.847,167.2955,0.158888135593,0.172568421053,273,23.0,69.0,470
977,0.0133324857991,33.4307890261,2.30211370262,1.02996841594,164.97701855,92.0858346803,26.2,615.227541667,1798.51333333,258.644854836,1.0,28.0833333333,160.666666667,25.8518518519,8.46296296296,17.1018518519,1.5462962963,27.6059782609,7.85555555556,155.3455,686.4355,61.1275,129.9285,0.158637096774,0.183153846154,273,23.0,69.0,470
978,0.0446125464312,33.5545086565,2.32396744412,1.59669582119,164.97701855,92.0858346803,26.2,708.745325581,1798.51333333,258.644854836,1.0,65.8611111111,554.333333333,26.2592592593,9.30555555556,18.1944444444,3.33333333333,28.1114130435,7.65216049383,125.05325,709.267,55.08125,231.66675,0.1537,0.195802272727,273,23.0,69.0,470
979,0.109634053098,33.2827034377,2.37982264334,1.55618318756,164.97701855,92.0858346803,26.2,714.247142857,1798.51333333,258.644854836,1.0,58.1388888889,184.638888889,25.7314814815,11.5462962963,17.3240740741,5.09259259259,27.1319444444,9.28580246914,102.24725,730.985,75.80075,246.34775,0.160275,0.203255813953,273,23.0,69.0,470
980,0.00267106217453,31.1829284914,2.03334549878,0.876411192214,149.155626409,96.3853657637,18.76,666.997272727,1719.86666667,231.948313208,0.92,15.75,406.388888889,27.4259259259,7.08333333333,17.9907407407,1.06481481481,32.005736715,6.25154320988,170.41725,763.659,56.9525,135.16375,0.181613043478,0.194240384615,274,20.0,68.0,321
981,0.0594311291076,31.1829284914,2.06884428224,0.560863746959,149.155626409,96.3853657637,18.76,567.114136364,1719.86666667,231.948313208,0.92,15.5277777778,464.833333333,26.0740740741,6.93518518519,17.0277777778,1.46296296296,27.8879830918,5.45401234568,204.24625,686.9665,55.08925,113.10125,0.183775362319,0.196204166667,274,20.0,68.0,321
982,0.0342786294259,31.1829284914,2.16998783455,0.649416058394,149.155626409,96.3853657637,18.76,481.240590909,1719.86666667,231.948313208,0.92,7.72222222222,460.083333333,26.462962963,5.91666666667,17.462962963,0.175925925926,29.0063405797,5.4012345679,249.9305,679.49475,50.22675,100.87575,0.181417910448,0.19459,274,20.0,68.0,321
983,0.00367271029563,31.1829284914,2.04732360097,1.18206812652,149.155626409,96.3853657637,18.76,716.632272727,1719.86666667,231.948313208,0.92,1.16666666667,418.277777778,27.8981481481,7.17592592593,17.6018518519,1.13888888889,33.0066425121,6.5931013431,105.118,778.83725,46.42075,179.932,0.173179661017,0.174304,274,20.0,68.0,321
984,0.0110181308869,31.3876689993,1.99774939173,0.882299270073,149.155626409,96.3853657637,18.76,723.545560976,1719.86666667,231.948313208,0.92,33.1944444444,111.75,26.5833333333,8.28703703704,17.0,0.824074074074,29.6419082126,7.64444444444,119.0755,688.32825,59.596,121.79075,0.179061290323,0.1871575,274,20.0,68.0,321
985,0.0457419365645,31.1262849909,1.99715328467,1.47678832117,149.155626409,96.3853657637,18.76,825.73652381,1719.86666667,231.948313208,0.92,48.3055555556,362.638888889,27.0277777778,9.68518518519,18.1574074074,3.08333333333,30.1325483092,7.86172839506,81.13775,701.835,56.03625,223.85375,0.177342372881,0.208595555556,274,20.0,68.0,321
986,0.111962013876,31.7193528999,2.05020681265,1.4701703163,149.155626409,96.3853657637,18.76,810.113309524,1719.86666667,231.948313208,0.92,44.4444444444,136.722222222,26.5092592593,11.7962962963,17.4166666667,4.72222222222,29.0060386473,9.53765432099,96.18325,724.49225,77.24875,240.414,0.175978333333,0.209590697674,274,20.0,68.0,321
987,0.0116918038037,25.5454167607,1.89797133139,0.925182215743,168.405535696,105.068817511,21.68,735.003425532,1738.58222222,168.785586916,0.96,9.58333333333,326.5,26.5185185185,6.58333333333,18.5462962963,1.24074074074,30.1099033816,5.92808641975,125.7455,797.11175,51.651,139.57375,0.180447826087,0.193290909091,275,39.0,42.0,419
988,0.0534031064582,25.5454167607,1.94201895044,0.684050048591,168.405535696,105.068817511,21.68,623.952574468,1738.58222222,168.785586916,0.96,9.80555555556,370.138888889,25.3240740741,6.46296296296,17.5277777778,1.58333333333,26.6690821256,5.20401234568,128.229,727.2465,50.5855,112.83075,0.182852941176,0.183841666667,275,39.0,42.0,419
989,0.0148517513609,25.5454167607,2.07179300292,0.693087949466,168.405535696,105.068817511,21.68,525.51506383,1738.58222222,168.785586916,0.96,5.47222222222,366.5,25.8796296296,5.37962962963,18.2685185185,0.324074074074,27.1805555556,5.11574074074,225.4795,716.0485,49.6725,97.34375,0.185773134328,0.183173529412,275,39.0,42.0,419
990,0.0354967389291,25.6289117471,1.96824586978,1.35790816327,168.405535696,105.068817511,21.68,767.705021277,1738.58222222,168.785586916,0.96,1.66666666667,315.222222222,27.4074074074,6.69444444444,18.3796296296,1.32407407407,31.3686594203,6.33424908425,42.24675,811.9895,44.18375,203.29525,0.180446551724,0.189737931034,275,39.0,42.0,419
991,0.0123237931189,25.8128314217,2.09352526725,0.86472303207,168.405535696,105.068817511,21.68,769.169475,1738.58222222,168.785586916,0.96,48.6111111111,77.5833333333,25.8611111111,7.92592592593,17.6018518519,1.25925925926,27.7856280193,7.29475308642,91.18725,738.0695,57.3615,133.276,0.18456,0.184297058824,275,39.0,42.0,419
992,0.0170637144548,25.0331100534,1.92315354713,1.57773323615,168.405535696,105.068817511,21.68,887.326472222,1738.58222222,168.785586916,0.96,50.6666666667,280.722222222,26.537037037,9.01851851852,18.9351851852,3.48148148148,28.8457125604,7.51790123457,46.856,738.30725,56.5695,228.41875,0.177413114754,0.219343181818,275,39.0,42.0,419
993,0.0515071375314,25.2726549036,2.00014577259,1.65272108844,168.405535696,105.068817511,21.68,865.610477273,1738.58222222,168.785586916,0.96,48.8333333333,125.833333333,26.0,11.2222222222,18.1388888889,5.26851851852,27.9755434783,9.04814814815,77.28875,761.903,77.7635,245.3435,0.176070967742,0.217351111111,275,39.0,42.0,419
1008,0.00151799124528,36.5268851803,3.85024366472,2.30550682261,170.590145844,100.862812745,28.08,532.595069767,1027.03222222,285.011723084,1.0,12.1388888889,637.944444444,30.3611111111,11.1111111111,20.9351851852,5.52777777778,35.4254227053,7.08580246914,162.3615,947.856,87.0175,271.1495,0.155740740741,0.159591666667,279,38.0,40.0,443
1009,0.00617316422467,36.5268851803,4.09289717349,1.9048245614,170.590145844,100.862812745,28.08,393.778534884,1027.03222222,285.011723084,1.0,44.2777777778,993.444444444,28.6018518519,10.3888888889,19.8888888889,5.88888888889,28.8073671498,5.66080246914,227.6285,808.653,71.65875,233.708,0.153859677419,0.180543181818,279,38.0,40.0,443
1010,0.00242878608669,36.5268851803,4.18114035088,1.9035331384,170.590145844,100.862812745,28.08,411.577604651,1027.03222222,285.011723084,1.0,12.0277777778,901.138888889,29.0833333333,9.99074074074,20.1759259259,5.08333333333,29.9217995169,5.86203703704,236.57125,852.391,71.2775,222.70375,0.151653968254,0.156766666667,279,38.0,40.0,443
1012,0.00212518764914,36.5268851803,3.98912037037,2.33988791423,170.590145844,100.862812745,28.08,447.334906977,1027.03222222,285.011723084,1.0,179.361111111,284.0,28.8055555556,11.8703703704,20.1296296296,5.90740740741,29.8617149758,8.24259259259,98.33125,907.842,87.67125,281.91925,0.171073469388,0.1761,279,38.0,40.0,443
1013,0.000910794723604,36.9744221455,3.86736111111,2.67769249513,170.590145844,100.862812745,28.08,610.865641026,1027.03222222,285.011723084,1.0,94.4722222222,652.138888889,31.0462962963,12.9259259259,21.8981481481,7.35185185185,36.3079710145,8.87222222222,59.3995,1000.59125,80.39375,300.3545,0.15438974359,0.195011904762,279,38.0,40.0,443
1014,0.0122451292058,35.9645326741,3.37776559454,2.70166910331,170.590145844,100.862812745,28.08,636.002,1027.03222222,285.011723084,1.0,40.2777777778,582.972222222,28.5925925926,15.5925925926,20.2685185185,9.65740740741,31.065821256,11.0104938272,62.4675,936.92425,113.742,310.33225,0.183024074074,0.177604651163,279,38.0,40.0,443
1015,0.000300296707396,31.3347868306,3.20564083821,2.11739766082,179.294970512,103.455820922,32.44,651.759302326,995.165555556,263.030780481,1.0,9.27777777778,380.75,31.4722222222,11.0833333333,21.5462962963,5.22222222222,39.3925120773,7.33827160494,142.1265,978.63525,96.89375,253.87275,0.133198360656,0.149285964912,280,43.0,45.0,165
1016,0.00420415355395,31.3347868306,3.44191033138,1.85147417154,179.294970512,103.455820922,32.44,522.448325581,995.165555556,263.030780481,1.0,14.1388888889,633.055555556,30.0555555556,10.5185185185,20.6296296296,5.80555555556,33.1310386473,6.18672839506,213.8945,814.554,80.251,217.01125,0.125114925373,0.14778627451,280,43.0,45.0,165
1017,0.00220217573771,31.3347868306,3.67294103314,2.00629873294,179.294970512,103.455820922,32.44,519.560162791,995.165555556,263.030780481,1.0,7.69444444444,509.777777778,30.4722222222,10.1944444444,20.7777777778,5.08333333333,34.4082125604,6.24444444444,231.57475,832.8245,77.83375,204.57675,0.117637313433,0.142497297297,280,43.0,45.0,165
1018,0.000800791161458,31.3347868306,3.87753411306,2.2581505848,179.294970512,103.455820922,32.44,620.993093023,995.165555556,263.030780481,1.0,19.25,675.194444444,31.5462962963,9.98148148148,21.4351851852,4.63888888889,39.0144927536,6.6514041514,108.4265,959.02275,85.09425,240.06175,0.156897916667,0.294577777778,280,43.0,45.0,165
1019,0.000300296707396,31.3347868306,3.51245126706,2.40787037037,179.294970512,103.455820922,32.44,707.052116279,995.165555556,263.030780481,1.0,84.3333333333,165.305555556,30.1296296296,12.1203703704,20.8148148148,5.83333333333,34.6974637681,8.72345679012,76.0705,911.0085,98.62375,258.4935,0.133285185185,0.172660784314,280,43.0,45.0,165
1020,0.014714538138,31.3362723191,3.44563840156,2.59546783626,179.294970512,103.455820922,32.44,900.931878049,995.165555556,263.030780481,1.0,49.1388888889,443.583333333,32.2777777778,12.8333333333,22.4722222222,7.17592592593,40.9685990338,9.04598765432,32.91925,970.45575,86.73775,280.31775,0.113433333333,0.17212745098,280,43.0,45.0,165
1021,0.0688680439639,31.4019188742,2.9147417154,2.43017787524,179.294970512,103.455820922,32.44,747.1061,995.165555556,263.030780481,1.0,45.7777777778,304.805555556,29.787037037,15.5925925926,20.6759259259,9.51851851852,34.4015700483,11.4672839506,47.5725,928.6245,121.3,280.124,0.14425,0.156632692308,280,43.0,45.0,165
1022,0.00171013427827,27.8744515336,2.60676470588,1.67606617647,178.093261239,103.199897759,31.88,637.574642857,1013.72777778,262.800601017,1.0,12.3888888889,341.333333333,31.4351851852,10.5,21.1018518519,4.77777777778,39.2765700483,7.20432098765,128.87925,1005.87175,90.66625,253.476,0.132942666667,0.152537313433,281,43.0,45.0,220
1023,0.000100596130141,27.8744515336,2.9193627451,1.33830882353,178.093261239,103.199897759,31.88,544.823714286,1013.72777778,262.800601017,1.0,17.2777777778,570.166666667,29.7685185185,9.4537037037,20.3055555556,4.92592592593,32.6754227053,5.30524691358,195.0015,834.0275,74.7475,214.952,0.130347368421,0.147361666667,281,43.0,45.0,220
1024,0.00231371110303,27.8744515336,3.11219362745,1.61118872549,178.093261239,103.199897759,31.88,500.145452381,1013.72777778,262.800601017,1.0,8.11111111111,487.333333333,30.2037037037,8.99074074074,20.4537037037,4.17592592593,33.1349637681,5.54475308642,225.421,837.815,71.2245,200.59775,0.122713513514,0.1364825,281,43.0,45.0,220
