,FAM,live_basal_area,LAI_sum,LAI_win,RWC,aspect_mean,aspect_std,canopy_height,CWD,elevation_mean,elevation_std,forest_cover,ppt_sum,ppt_win,tmax_sum,tmax_win,tmean_sum,tmean_win,vpdmax_sum,vpdmax_win,EVP_sum,PEVAP_sum,EVP_win,PEVAP_win,vsm_sum,vsm_win,location,silt_fraction,sand_fraction,twi_mean,twi_std,ndwi_sum,ndwi_win
278,0.0161411169346,20.9880451026,1.85009350164,1.70870733988,0.372778190476,185.2560665,99.0308417878,27.0,931.7863,1076.70111111,302.117752244,0.985062,34.9166666667,242.527777778,30.8055555556,15.462962963,23.25,9.32407407407,36.143115942,12.037037037,23.47425,884.68475,99.5745,328.67325,0.168140677966,0.182793478261,138.0,0.39,0.43,354.193811075,200.926428983,-0.0377681246774,0.10288604449
279,0.141615458756,20.9065481787,1.65698924731,1.5848059841,0.0531090525451,185.2560665,99.0308417878,27.0,991.31947619,1076.70111111,302.117752244,0.985062,20.6944444444,97.1388888889,30.3148148148,16.8611111111,22.8055555556,10.5555555556,35.1041666667,13.0712962963,33.8615,903.08375,150.39575,330.097,0.156139344262,0.175369811321,138.0,0.39,0.43,354.193811075,200.926428983,-0.0463181047466,0.0280636003731
280,0.0454538321882,33.4410656943,2.19889122316,1.0908496732,0.719158936491,191.081918255,104.544132878,31.48,645.984119048,1955.74777778,423.752201889,0.954815,10.0555555556,528.888888889,26.25,8.48148148148,19.25,2.99074074074,28.3049516908,7.98024691358,145.68225,704.4385,71.809,133.8825,0.15872173913,0.168369811321,139.0,0.22,0.66,328.145662848,203.855152341,-0.0142330866305,0.228927042336
281,0.027963531519,33.4410656943,2.19973155929,0.969246031746,0.884806761953,191.081918255,104.544132878,31.48,548.385952381,1955.74777778,423.752201889,0.954815,0.0,522.611111111,24.6296296296,8.02777777778,18.037037037,2.69444444444,25.1370772947,7.35030864198,199.3195,712.2625,66.05475,113.06775,0.167925,0.173534545455,139.0,0.22,0.66,328.145662848,203.855152341,-0.00683745972304,0.229782912234
282,0.021155929906,33.4410656943,2.38085901027,0.979201680672,0.860259184551,191.081918255,104.544132878,31.48,435.277333333,1955.74777778,423.752201889,0.954815,41.9166666667,674.777777778,24.3148148148,7.81481481481,17.8796296296,2.50925925926,21.8263888889,7.47191358025,262.5585,662.735,63.09475,111.5035,0.169971428571,0.165688636364,139.0,0.22,0.66,328.145662848,203.855152341,-0.00339071756922,0.247788997549
284,0.061477876871,33.3351486236,2.13559757236,1.27547852474,0.880718008107,191.081918255,104.544132878,31.48,771.894463415,1955.74777778,423.752201889,0.954815,27.5833333333,114.055555556,24.8611111111,8.41666666667,17.7962962963,2.24074074074,24.4151570048,8.49104938272,69.741,727.181,72.84425,113.28675,0.158817857143,0.178311428571,139.0,0.22,0.66,328.145662848,203.855152341,-0.0282669273509,0.170918999204
285,0.0529945588683,33.1262327822,2.14721055089,1.49073295985,0.726114649682,191.081918255,104.544132878,31.48,818.767173913,1955.74777778,423.752201889,0.954815,38.3055555556,282.027777778,24.5462962963,10.537037037,18.0833333333,4.68518518519,24.0461956522,9.33148148148,60.35775,718.62025,77.07225,192.129,0.164577966102,0.182523255814,139.0,0.22,0.66,328.145662848,203.855152341,-0.0377681246774,0.10288604449
286,0.262668698693,33.4410656943,2.03208450047,1.58411531279,0.0277938621888,191.081918255,104.544132878,31.48,851.710309524,1955.74777778,423.752201889,0.954815,53.75,111.944444444,24.1666666667,12.3333333333,17.8888888889,6.06481481481,23.7750603865,10.5589506173,87.29025,749.34175,114.8225,185.80925,0.167349180328,0.192896226415,139.0,0.22,0.66,328.145662848,203.855152341,-0.0463181047466,0.0280636003731
287,0.0403432172142,26.3650036635,1.07957631086,0.323841292135,0.840767294934,180.042291588,99.7663060658,18.8,629.609682927,2667.64555556,404.328719309,0.701481,14.25,482.777777778,22.75,5.40740740741,14.787037037,-0.703703703704,23.4474637681,6.74969135802,224.81725,587.1745,53.007,113.87875,0.18725625,0.159633333333,141.0,0.22,0.66,310.493464052,179.37365141,-0.0444609793878,0.354931969345
288,0.0578775502287,28.9781428751,1.11106039326,0.230536048689,0.984781298985,180.042291588,99.7663060658,18.8,509.667166667,2667.64555556,404.328719309,0.701481,3.80555555556,509.694444444,22.1851851852,5.26851851852,14.287037037,-0.703703703704,23.6992753623,6.49907407407,247.1195,620.822,50.6105,102.714,0.195742857143,0.143843243243,141.0,0.22,0.66,310.493464052,179.37365141,-0.0264413985598,0.350624243708
289,0.0183896647779,26.3650036635,1.10986657303,0.250152153558,0.767210240027,180.042291588,99.7663060658,18.8,373.48104878,2667.64555556,404.328719309,0.701481,37.25,557.027777778,21.8425925926,4.99074074074,14.1388888889,-1.12962962963,20.7349033816,6.75833333333,256.57625,579.239,55.34225,113.8695,0.185693333333,0.133165217391,141.0,0.22,0.66,310.493464052,179.37365141,0.00972521554528,0.379674789177
290,0.020385441548,26.3650036635,1.05320692884,0.504131554307,0.379926060379,180.042291588,99.7663060658,18.8,737.63902439,2667.64555556,404.328719309,0.701481,11.8888888889,331.916666667,22.6296296296,6.36111111111,15.2222222222,0.148148148148,22.3565821256,7.74481074481,132.123,635.623,49.8615,142.18275,0.171767241379,0.115861111111,141.0,0.22,0.66,310.493464052,179.37365141,-0.0706686707102,0.275805927115
291,0.0344984395427,26.3650036635,1.07732911985,0.355641385768,0.289588086023,180.042291588,99.7663060658,18.8,744.122414634,2667.64555556,404.328719309,0.701481,23.9166666667,99.5,21.5648148148,5.7037037037,14.2962962963,-0.685185185185,20.9221014493,7.76265432099,142.111,611.485,53.7495,122.90475,0.176778333333,0.149078125,141.0,0.22,0.66,310.493464052,179.37365141,-0.0659105428535,0.314012693294
292,0.0654329887718,28.7395747637,1.04599719101,0.488963014981,0.24652979918,180.042291588,99.7663060658,18.8,767.585794118,2667.64555556,404.328719309,0.701481,53.8611111111,259.805555556,21.5185185185,7.83333333333,14.5092592593,1.64814814815,20.6654589372,8.23765432099,106.25375,580.1995,52.174,171.483,0.174190163934,0.173225,141.0,0.22,0.66,310.493464052,179.37365141,-0.0688454716636,0.224296966166
293,0.053885991378,24.7270600053,1.03493679775,0.625866104869,0.0101313616101,180.042291588,99.7663060658,18.8,773.63453125,2667.64555556,404.328719309,0.701481,61.7222222222,103.111111111,21.1481481481,9.2962962963,14.1851851852,2.9537037037,20.7750603865,9.29290123457,72.9905,641.6505,67.974,197.92075,0.164050819672,0.171651785714,141.0,0.22,0.66,310.493464052,179.37365141,-0.0678144969136,0.167325293291
301,0.000814786729355,25.2579474025,2.21590589888,1.71223080524,0.158739285976,182.210236137,101.033770618,22.6,692.500371429,1000.43333333,242.420179303,0.981852,3.97222222222,481.277777778,32.1296296296,12.8888888889,23.2592592593,6.91666666667,40.0289855072,9.94382716049,72.60975,925.07525,99.75,209.72075,0.151287142857,0.183045614035,149.0,0.39,0.41,391.06557377,221.861562866,-0.0307262722451,0.0104394762414
302,0.00173142186657,22.7165394075,2.35125234082,1.81457162921,0.648479379377,182.210236137,101.033770618,22.6,597.617612245,1000.43333333,242.420179303,0.981852,0.0,472.944444444,30.8055555556,12.2314814815,21.6851851852,6.75,35.0766908213,8.44969135802,101.0725,874.25425,90.994,185.84025,0.168842028986,0.184628333333,149.0,0.39,0.41,391.06557377,221.861562866,-0.0239341697089,0.00991013682632
303,0.00224066355019,22.7165394075,2.58253745318,1.61198501873,0.964782104767,182.210236137,101.033770618,22.6,497.580489796,1000.43333333,242.420179303,0.981852,9.05555555556,618.444444444,31.0740740741,11.9074074074,22.1296296296,5.91666666667,35.3260869565,8.54413580247,201.34775,827.47525,78.3515,170.51125,0.172006060606,0.187263636364,149.0,0.39,0.41,391.06557377,221.861562866,-0.0207178919708,0.00808058322803
304,0.0138513749326,22.7165394075,2.36520365169,1.82297518727,0.716418017399,182.210236137,101.033770618,22.6,782.289387755,1000.43333333,242.420179303,0.981852,0.944444444444,336.361111111,32.2037037037,13.5648148148,23.4259259259,7.12037037037,40.7122584541,10.6517094017,41.85175,948.3415,90.31625,259.18825,0.152681818182,0.17509375,149.0,0.39,0.41,391.06557377,221.861562866,-0.0372812863543,-0.0200420784892
305,0.0150735548784,24.5652400096,1.87701310861,1.83329822097,0.640683849315,182.210236137,101.033770618,22.6,876.085189189,1000.43333333,242.420179303,0.981852,7.72222222222,99.75,30.9166666667,13.0462962963,22.2037037037,6.57407407407,36.9411231884,10.1808641975,39.2135,898.01925,97.1125,202.7785,0.158791071429,0.1832,149.0,0.39,0.41,391.06557377,221.861562866,-0.0572707045143,-0.0156046214316
306,0.00387023712746,21.3871769342,1.40419007491,1.165332397,0.489215513147,182.210236137,101.033770618,22.6,909.425035714,1000.43333333,242.420179303,0.981852,32.1111111111,308.555555556,31.3148148148,15.4259259259,23.0462962963,9.13888888889,37.6739130435,12.2222222222,42.18,891.74375,93.99925,294.33075,0.156915254237,0.187405555556,149.0,0.39,0.41,391.06557377,221.861562866,-0.0919919742879,-0.073070066729
307,0.0592757378063,20.2868905905,1.38004447566,1.29231039326,0.325418358919,182.210236137,101.033770618,22.6,980.8151,1000.43333333,242.420179303,0.981852,8.52777777778,114.138888889,30.9537037037,17.2222222222,22.5648148148,10.7037037037,37.0615942029,13.6453703704,43.639,908.24875,134.19025,308.30825,0.145925862069,0.177805454545,149.0,0.39,0.41,391.06557377,221.861562866,-0.0960604175941,-0.0593679115688
308,0.0162695807256,29.9349325018,2.59213548992,1.52528129395,0.691531886622,191.622084167,105.18062184,29.96,647.382642857,1509.52111111,290.692010743,0.977284,6.44444444444,516.527777778,28.3055555556,10.3981481481,21.0740740741,5.06481481481,31.9547101449,8.72561728395,119.75275,781.39975,97.2045,189.91775,0.160064285714,0.182934615385,150.0,0.22,0.68,374.41147541,221.354036278,-0.0340941109304,0.271258829816
309,0.00347902968336,29.9349325018,2.70277777778,1.49327238631,0.950147028253,191.622084167,105.18062184,29.96,564.618452381,1509.52111111,290.692010743,0.977284,0.361111111111,489.472222222,27.0,9.9537037037,19.7777777778,4.80555555556,26.735205314,7.56388888889,142.88,759.76,90.501,176.186,0.173742028986,0.181025531915,150.0,0.22,0.68,374.41147541,221.354036278,-0.027026054648,0.277040833697
310,0.00399065153446,29.9349325018,2.9851734646,1.41218940459,0.9332709079,191.622084167,105.18062184,29.96,456.875404762,1509.52111111,290.692010743,0.977284,27.7777777778,653.944444444,26.9537037037,9.60185185185,19.8240740741,4.17592592593,26.3294082126,7.84074074074,274.806,704.613,77.577,164.3525,0.173703076923,0.184222580645,150.0,0.22,0.68,374.41147541,221.354036278,-0.022153180028,0.311559574764
311,0.00665108620842,29.9349325018,2.65109001406,1.91842475387,0.675131682578,191.622084167,105.18062184,29.96,758.65397619,1509.52111111,290.692010743,0.977284,2.47222222222,347.5,28.6851851852,10.8611111111,21.5462962963,5.37037037037,32.690821256,9.20299145299,45.365,820.2025,87.3755,208.8915,0.159822222222,0.194046666667,150.0,0.22,0.68,374.41147541,221.354036278,-0.0444966416107,0.168946325112
312,0.0915803416029,30.4217168186,1.96768635724,1.6988045007,0.451044259096,191.622084167,105.18062184,29.96,822.31925,1509.52111111,290.692010743,0.977284,18.1388888889,108.805555556,27.3981481481,10.6666666667,20.2685185185,4.96296296296,29.6681763285,9.46635802469,33.397,749.0165,100.468,134.0265,0.164301724138,0.181255172414,150.0,0.22,0.68,374.41147541,221.354036278,-0.0537365051904,0.200842508729
313,0.00552551780247,30.1697626271,1.25630567276,0.818377871542,0.199629101042,191.622084167,105.18062184,29.96,844.1539375,1509.52111111,290.692010743,0.977284,46.3333333333,314.111111111,27.6481481481,12.8611111111,20.9074074074,7.47222222222,29.5078502415,10.6811728395,44.7345,748.4205,94.74175,228.2565,0.174779310345,0.1904275,150.0,0.22,0.68,374.41147541,221.354036278,-0.087784862293,0.0841462746728
314,0.0163719049529,31.2897469282,1.35862634787,1.0020745429,0.0814366490218,191.622084167,105.18062184,29.96,897.181705882,1509.52111111,290.692010743,0.977284,33.25,117.666666667,27.2222222222,14.712962963,20.5648148148,8.99074074074,29.1062801932,12.1067901235,58.41425,783.0885,154.0495,268.33025,0.17049516129,0.190432,150.0,0.22,0.68,374.41147541,221.354036278,-0.0796905392112,-0.0188415358522
315,0.0231633223991,24.7666491051,1.3152209685,0.385578279267,0.778289412265,198.467753542,99.8111236438,23.56,617.388166667,2299.22888889,373.550128793,0.837531,16.7777777778,595.305555556,23.5740740741,6.98148148148,16.4259259259,1.0462962963,24.0564613527,7.41265432099,205.15975,643.6045,47.48925,138.452,0.17173,0.171667307692,151.0,0.27,0.49,319.934533552,185.122489557,-0.0340941109304,0.271258829816
316,0.0100294791482,24.7666491051,1.33470850964,0.288128819934,0.99481811648,198.467753542,99.8111236438,23.56,523.063904762,2299.22888889,373.550128793,0.837531,0.555555555556,557.833333333,22.537037037,7.23148148148,15.8888888889,1.13888888889,21.1243961353,7.08302469136,249.44375,661.749,49.12525,126.2245,0.183792753623,0.172006382979,151.0,0.27,0.49,319.934533552,185.122489557,-0.027026054648,0.277040833697
317,0.0102682769856,24.7666491051,1.3669722614,0.305089327692,0.933375783318,198.467753542,99.8111236438,23.56,407.921928571,2299.22888889,373.550128793,0.837531,47.8055555556,737.111111111,22.4351851852,6.49074074074,15.3611111111,0.444444444444,19.7961956522,7.16450617284,288.6285,611.081,48.416,131.05,0.180758461538,0.170490625,151.0,0.27,0.49,319.934533552,185.122489557,-0.022153180028,0.311559574764
318,0.00501473957411,24.7666491051,1.26783027739,0.639163140574,0.595438129687,198.467753542,99.8111236438,23.56,721.038404762,2299.22888889,373.550128793,0.837531,10.1666666667,398.0,23.7314814815,7.22222222222,16.8055555556,1.56481481481,23.6268115942,8.00763125763,117.86775,702.57375,41.9105,163.60725,0.165246296296,0.173075,151.0,0.27,0.49,319.934533552,185.122489557,-0.0444966416107,0.168946325112
319,0.0532517587317,25.1500808252,1.25317348378,0.468323930418,0.546095491379,198.467753542,99.8111236438,23.56,743.691722222,2299.22888889,373.550128793,0.837531,28.4166666667,129.083333333,22.7407407407,8.12037037037,15.7222222222,1.5462962963,21.8242753623,8.85709876543,117.30875,662.99825,52.116,122.215,0.181134482759,0.183908,151.0,0.27,0.49,319.934533552,185.122489557,-0.0537365051904,0.200842508729
320,0.0503861935785,21.899928883,1.27797367184,0.618711800658,0.396958753124,198.467753542,99.8111236438,23.56,728.293923077,2299.22888889,373.550128793,0.837531,49.0,353.25,22.6018518519,9.5,15.8518518519,3.58333333333,21.2472826087,9.02191358025,122.29575,628.5085,48.263,152.177,0.184432758621,0.195456756757,151.0,0.27,0.49,319.934533552,185.122489557,-0.087784862293,0.0841462746728
321,0.053132362593,24.88156128,1.26164786084,0.792125058768,0.0304926416506,198.467753542,99.8111236438,23.56,764.634210526,2299.22888889,373.550128793,0.837531,59.9722222222,130.888888889,22.0648148148,11.1666666667,15.8055555556,5.05555555556,20.9577294686,10.1854938272,133.23925,674.91325,76.159,152.45325,0.18144,0.203416,151.0,0.27,0.49,319.934533552,185.122489557,-0.0796905392112,-0.0188415358522
322,0.00106132105544,22.4968527041,2.16398305085,1.66511299435,0.0137332358976,193.739543617,100.542615887,22.28,731.394477273,831.494444444,240.196893708,0.942222,4.5,469.694444444,33.2314814815,13.9166666667,24.4166666667,8.18518518519,42.5914855072,10.0975308642,62.8505,863.6415,113.889,160.26125,0.129132857143,0.177593333333,160.0,0.39,0.41,392.319738989,217.932661417,-0.0816078377883,-0.0345452815715
323,0.000636792633263,24.0351050231,2.38334510358,1.72066854991,0.454688573824,193.739543617,100.542615887,22.28,606.517764706,831.494444444,240.196893708,0.942222,0.0277777777778,459.194444444,31.6481481481,13.1018518519,22.3425925926,7.78703703704,38.4064009662,8.43024691358,122.62,805.50925,101.303,116.51575,0.138868115942,0.178159322034,160.0,0.39,0.41,392.319738989,217.932661417,-0.0723611028849,-0.0351648556411
324,0.00297169870812,21.9786078196,2.48835922787,1.55656779661,0.875022119828,193.739543617,100.542615887,22.28,532.716571429,831.494444444,240.196893708,0.942222,2.22222222222,638.555555556,31.8425925926,12.1574074074,22.8518518519,6.62037037037,36.9000603865,8.10401234568,182.17775,770.194,89.4365,103.96575,0.152292537313,0.178919148936,160.0,0.39,0.41,392.319738989,217.932661417,-0.0728776977021,-0.0532310137684
325,0.00307783087544,21.9786078196,2.27314030132,1.67123352166,0.952591560297,193.739543617,100.542615887,22.28,786.356877551,831.494444444,240.196893708,0.942222,1.88888888889,406.777777778,33.0,13.9074074074,24.0555555556,7.92592592593,41.8037439614,10.206043956,37.2945,877.41825,96.15775,208.93975,0.141296551724,0.18428125,160.0,0.39,0.41,392.319738989,217.932661417,-0.083147672778,-0.073227038353
326,0.00233490619841,23.6159227634,2.13664077213,1.72850753296,0.75937309754,193.739543617,100.542615887,22.28,853.372392857,831.494444444,240.196893708,0.942222,12.0833333333,115.305555556,31.3703703704,14.25,22.7685185185,7.75,38.0021135266,10.3638888889,30.977,843.59725,115.827,187.46425,0.139767241379,0.181704918033,160.0,0.39,0.41,392.319738989,217.932661417,-0.0899179529014,-0.0587834715647
327,0.0261084958634,21.4101024959,1.98533427495,1.60291902072,0.857953945885,193.739543617,100.542615887,22.28,886.070854167,831.494444444,240.196893708,0.942222,28.8611111111,373.333333333,31.9259259259,16.3148148148,23.6944444444,10.0925925926,38.9604468599,12.6077160494,31.86525,820.23975,111.49775,277.313,0.136636363636,0.178709090909,160.0,0.39,0.41,392.319738989,217.932661417,-0.0955773528641,-0.0649143400166
328,0.0580542572228,22.5565191784,1.89866996234,1.75135357815,0.522779061511,193.739543617,100.542615887,22.28,906.282,831.494444444,240.196893708,0.942222,2.41666666667,158.75,31.6388888889,18.0092592593,23.1666666667,11.462962963,39.2859299517,13.6941358025,27.66325,850.2535,161.4595,302.70525,0.129231034483,0.174545,160.0,0.39,0.41,392.319738989,217.932661417,-0.10429600051,-0.0460947016837
329,0.0287562035427,39.0987954393,2.79411487759,1.93328625235,0.295362585484,199.965136648,100.501816172,31.32,650.213787234,1452.44555556,233.046696161,0.994568,5.94444444444,522.333333333,29.5185185185,10.8796296296,21.5185185185,5.39814814815,34.5890700483,8.92932098765,108.29725,752.43475,87.97475,91.93225,0.145198571429,0.176127777778,161.0,0.25,0.59,375.330065359,199.56891993,-0.00184332829123,0.1289143488
330,0.0105573473693,38.6710327167,2.94079566855,1.81365348399,0.771745172735,199.965136648,100.501816172,31.32,550.52777551,1452.44555556,233.046696161,0.994568,0.0,488.777777778,28.1759259259,10.1296296296,19.9907407407,5.06481481481,29.0217391304,7.59135802469,164.968,729.09125,78.751,67.60175,0.154747826087,0.1735125,161.0,0.25,0.59,375.330065359,199.56891993,0.00865455615105,0.136668990516
331,0.0084458777082,38.6710327167,3.18633474576,1.66845574388,0.967067711489,199.965136648,100.501816172,31.32,452.351530612,1452.44555556,233.046696161,0.994568,14.9444444444,676.388888889,28.2222222222,9.50925925926,20.3703703704,4.2037037037,29.2327898551,7.63796296296,250.824,684.89025,70.068,67.58025,0.158009230769,0.17369,161.0,0.25,0.59,375.330065359,199.56891993,0.0109486339661,0.147614134218
332,0.0098535244611,38.6710327167,2.86211158192,2.33064971751,0.643476964615,199.965136648,100.501816172,31.32,733.652102041,1452.44555556,233.046696161,0.994568,2.83333333333,408.305555556,29.712962963,11.1296296296,22.0185185185,5.61111111111,34.9676932367,9.1626984127,48.7325,778.87875,82.0385,128.96875,0.146288888889,0.195,161.0,0.25,0.59,375.330065359,199.56891993,-0.00401224954161,0.0649296452678
333,0.0160873874486,38.6710327167,2.6822740113,2.2106873823,0.481884811196,199.965136648,100.501816172,31.32,763.711,1452.44555556,233.046696161,0.994568,18.6388888889,127.138888889,28.212962963,11.212962963,20.8055555556,5.31481481481,31.2798913043,9.54722222222,35.97675,741.7125,108.4215,120.988,0.1445125,0.174353846154,161.0,0.25,0.59,375.330065359,199.56891993,-0.0095549220134,0.0695891084609
334,0.0883800784163,38.2105702324,2.58973634652,2.12698917137,0.362816908676,199.965136648,100.501816172,31.32,804.452146341,1452.44555556,233.046696161,0.994568,42.1944444444,403.944444444,28.6388888889,13.3055555556,21.4351851852,7.73148148148,31.5099637681,10.925617284,45.035,711.06325,94.63025,156.03625,0.144571428571,0.175497674419,161.0,0.25,0.59,375.330065359,199.56891993,-0.0233908710743,0.000585606317249
335,0.199483600617,37.6608804783,2.5040960452,2.27961393597,0.507399361736,199.965136648,100.501816172,31.32,811.53435,1452.44555556,233.046696161,0.994568,12.8055555556,157.805555556,28.2962962963,15.1111111111,20.9537037037,9.26851851852,31.089673913,12.3194444444,36.948,744.284,162.08975,238.36075,0.13976779661,0.182369230769,161.0,0.25,0.59,375.330065359,199.56891993,-0.0274910320241,-0.00696219289577
343,0.000530174367713,24.3163467523,2.20570113314,1.99212700661,0.0435379991413,191.235285472,101.283383634,24.52,716.131333333,686.941111111,191.344006319,0.943086,4.27777777778,413.166666667,33.3518518519,14.8518518519,24.5648148148,8.87962962963,42.0196256039,10.2672839506,66.54675,848.421,113.6595,122.5915,0.107946376812,0.138983928571,170.0,0.39,0.41,434.98013245,213.331682809,-0.140543086919,-0.0355186205508
344,0.000742244053077,24.3163467523,2.47647544854,2.03940037771,0.489222842422,191.235285472,101.283383634,24.52,594.447,686.941111111,191.344006319,0.943086,0.472222222222,435.055555556,31.7592592593,13.7592592593,23.0555555556,8.65740740741,36.2207125604,8.17407407407,139.2335,776.08325,100.436,52.271,0.115911594203,0.159575862069,170.0,0.39,0.41,434.98013245,213.331682809,-0.135923122341,-0.0407506569354
345,0.00392329013591,20.8007831008,2.60155807365,1.89313031161,0.8623443538,191.235285472,101.283383634,24.52,533.870366667,686.941111111,191.344006319,0.943086,3.52777777778,603.472222222,32.1111111111,12.6666666667,23.6574074074,7.44444444444,35.9637681159,7.76327160494,189.21425,755.35225,87.5875,45.77175,0.129319117647,0.1565125,170.0,0.39,0.41,434.98013245,213.331682809,-0.142521378997,-0.0586029963179
346,0.000636209241255,19.8647233848,2.48809017941,1.96080028329,0.891212105171,191.235285472,101.283383634,24.52,775.985461538,686.941111111,191.344006319,0.943086,5.02777777778,402.0,33.1759259259,14.4351851852,24.4259259259,8.67592592593,40.2974033816,9.6862026862,43.4395,866.57525,91.5565,120.73975,0.123936206897,0.17038125,170.0,0.39,0.41,434.98013245,213.331682809,-0.136291061187,-0.10281888955
347,0.00254483696502,23.22150266,2.29309490085,2.12052644004,0.891212105171,191.235285472,101.283383634,24.52,772.563714286,686.941111111,191.344006319,0.943086,27.1111111111,122.277777778,31.5925925926,14.8981481481,23.3518518519,8.59259259259,36.3768115942,10.2938271605,37.105,840.47875,111.52175,165.96225,0.127136065574,0.171877966102,170.0,0.39,0.41,434.98013245,213.331682809,-0.152490972404,-0.0716207970467
348,0.0151629861142,18.7948658531,2.12987488196,1.87771482531,0.720137755501,191.235285472,101.283383634,24.52,915.785138889,686.941111111,191.344006319,0.943086,24.7222222222,422.583333333,32.3240740741,16.9444444444,24.3518518519,10.9907407407,38.2623792271,12.6694444444,26.88925,811.66025,110.8125,247.5195,0.119898214286,0.172329411765,170.0,0.39,0.41,434.98013245,213.331682809,-0.140261218384,-0.102308037838
349,0.0231156015682,20.5545779834,2.10283286119,2.04706090652,0.448734087981,191.235285472,101.283383634,24.52,847.376966667,686.941111111,191.344006319,0.943086,1.33333333333,192.388888889,31.7037037037,18.5833333333,23.5925925926,12.3333333333,38.3381642512,13.3070987654,28.3826666667,856.39925,153.82525,272.11775,0.115513559322,0.175010526316,170.0,0.39,0.41,434.98013245,213.331682809,-0.154421628304,-0.0542241661723
350,0.00341856971577,38.6059821583,2.76859338061,1.95669030733,0.0533384497314,197.697103622,101.798036881,31.28,635.905333333,1252.75666667,255.048221388,0.994568,4.75,544.527777778,31.0185185185,12.287037037,22.2592592593,6.47222222222,37.6373792271,9.82654320988,89.84575,821.88,110.55525,134.26825,0.145102857143,0.158104878049,171.0,0.39,0.41,392.160596026,201.361916856,-0.0556273611495,-0.0160638989452
351,0.00291583879948,39.763204546,2.981643026,2.05635933806,0.507290867229,197.697103622,101.798036881,31.28,518.223387097,1252.75666667,255.048221388,0.994568,0.111111111111,491.416666667,29.2037037037,11.3888888889,20.6481481481,6.2037037037,31.5413647343,7.98858024691,169.32975,754.6685,96.19975,106.62,0.139084057971,0.165857627119,171.0,0.39,0.41,392.160596026,201.361916856,-0.0440785837822,-0.0250789191248
352,0.00231256188721,35.5334225641,3.11290780142,1.81307328605,0.867996930161,197.697103622,101.798036881,31.28,461.930938776,1252.75666667,255.048221388,0.994568,7.72222222222,739.166666667,29.3703703704,10.3888888889,21.1944444444,5.02777777778,31.7152777778,7.97407407407,234.809,725.151,83.65075,80.3065,0.147439393939,0.164485714286,171.0,0.39,0.41,392.160596026,201.361916856,-0.045111741464,-0.0311412880795
353,0.00341856971577,35.5334225641,2.94192671395,2.2513356974,0.926468598088,197.697103622,101.798036881,31.28,719.593877551,1252.75666667,255.048221388,0.994568,5.66666666667,490.138888889,30.4259259259,12.2037037037,22.3518518519,6.48148148148,35.61352657,9.53693528694,58.154,813.7285,84.752,61.09725,0.139569491525,0.200734482759,171.0,0.39,0.41,392.160596026,201.361916856,-0.0508976496504,-0.0436120940754
354,0.00633440851525,37.3615413085,2.90608747045,2.27446808511,0.705754760175,197.697103622,101.798036881,31.28,723.676425532,1252.75666667,255.048221388,0.994568,24.8888888889,142.638888889,29.2592592593,12.6111111111,21.5833333333,6.5,32.8472222222,10.2212962963,44.89525,781.642,117.86025,112.51225,0.135628070175,0.174481666667,171.0,0.39,0.41,392.160596026,201.361916856,-0.0618188995026,-0.0369047117587
355,0.0746052526209,35.9512664022,2.81397163121,2.26932624113,0.724147580001,197.697103622,101.798036881,31.28,803.909414634,1252.75666667,255.048221388,0.994568,41.4444444444,486.111111111,29.3518518519,14.4166666667,22.0092592593,8.75925925926,32.55102657,11.725308642,43.8265,736.13375,105.86275,190.11125,0.132047169811,0.173820754717,171.0,0.39,0.41,392.160596026,201.361916856,-0.0645748734424,-0.0479012866685
356,0.121962497257,37.040405567,2.68860520095,2.548356974,0.519527459436,197.697103622,101.798036881,31.28,783.915317073,1252.75666667,255.048221388,0.994568,5.19444444444,215.944444444,28.8981481481,16.1851851852,21.3981481481,10.0833333333,32.1473429952,12.7163580247,27.063,794.476,167.235,250.481,0.137391111111,0.179659574468,171.0,0.39,0.41,392.160596026,201.361916856,-0.0675436748257,-0.0351503527291
357,0.0310601563898,40.0624786955,2.141678487,0.882423167849,0.483018668439,194.906227824,101.128253776,29.6,597.269795918,1897.08888889,270.165584799,0.985185,6.94444444444,606.388888889,27.0925925926,8.31481481481,19.4351851852,3.16666666667,30.2925724638,7.75277777778,149.53525,731.98725,69.50425,90.1975,0.15432,0.166790697674,172.0,0.23,0.69,357.96039604,182.608433583,0.00770549191232,0.221407311235
358,0.02192481672,40.0624786955,2.20529550827,0.690059101655,0.94786901025,194.906227824,101.128253776,29.6,510.199816327,1897.08888889,270.165584799,0.985185,2.08333333333,520.555555556,25.6666666667,7.71296296296,17.9166666667,2.87962962963,26.4876207729,6.56450617284,220.87925,705.51875,65.243,75.46725,0.165215942029,0.17194,172.0,0.23,0.69,357.96039604,182.608433583,0.0236037231223,0.21541050025
359,0.0188797028665,40.0624786955,2.30127659574,0.722387706856,0.901760373107,194.906227824,101.128253776,29.6,397.872183673,1897.08888889,270.165584799,0.985185,24.9444444444,759.916666667,25.7314814815,7.00925925926,18.1666666667,2.11111111111,25.6651570048,6.80740740741,282.93,665.76475,63.8505,70.468,0.16504,0.172876923077,172.0,0.23,0.69,357.96039604,182.608433583,0.025844948877,0.241068543823
